Assignment1, https://docs.google.com/document/d/1oPxaK42VB8Ykq0wR6fXDFKxA0F5appas7Xy3vf-cwLs/edit?usp=sharing
Assignment2, https://docs.google.com/document/d/1Hk17y1e3zEa9_ciMBHifQPsFL8oU5hU14CvcV7JV7gM/edit?usp=sharing
Assignment3, https://docs.google.com/document/d/150aEYi2mGwbrAt2EWM8O7TSpQtzOr1zuA82xGaRH2nI/edit?usp=sharing
Assignment4, https://docs.google.com/document/d/1P35mT08DpWraNF_rGxJO0ofgs_0qyRr8Bis2lEB0RGc/edit?usp=sharing
